producto_id,tienda_id,fecha,stock_actual,stock_minimo,stock_seguridad,unidades_vendidas,unidades_recibidas
2053,1,2024-09-16,132,75,30,51,0
2855,1,2024-09-16,290,50,20,6,100
2778,1,2024-09-16,48,40,16,1,50
3398,1,2024-09-16,0,75,30,28,0
2547,1,2024-09-16,161,30,12,4,0
3063,1,2024-09-16,97,30,12,34,0
2073,1,2024-09-16,29,75,30,13,0
2705,1,2024-09-16,128,30,12,1,300
3755,1,2024-09-16,93,20,8,5,0
3024,1,2024-09-16,58,30,12,29,0
3133,1,2024-09-16,37,30,12,4,0
2619,1,2024-09-16,148,30,12,25,0
3781,1,2024-09-16,178,75,30,6,0
2334,1,2024-09-16,122,20,8,7,200
2370,1,2024-09-16,73,20,8,13,0
2539,1,2024-09-16,288,40,16,1,200
2373,1,2024-09-16,194,100,40,20,0
2958,1,2024-09-16,171,40,16,6,0
3147,1,2024-09-16,60,40,16,37,0
3778,1,2024-09-16,158,75,30,5,0
2051,1,2024-09-16,97,40,16,9,0
2990,1,2024-09-16,108,50,20,38,0
2473,1,2024-09-16,171,30,12,15,0
2306,1,2024-09-16,132,30,12,0,0
2935,1,2024-09-16,122,30,12,27,0
2290,1,2024-09-16,110,50,20,11,0
2120,1,2024-09-16,44,20,8,22,0
3813,1,2024-09-16,56,20,8,20,300
3372,1,2024-09-16,125,20,8,44,0
2578,1,2024-09-16,21,30,12,10,300
2953,1,2024-09-16,110,30,12,8,100
2106,1,2024-09-16,283,50,20,29,0
3474,1,2024-09-16,332,75,30,36,0
2126,1,2024-09-16,94,40,16,1,300
2012,1,2024-09-16,37,20,8,13,0
3804,1,2024-09-16,65,30,12,13,0
3673,1,2024-09-16,127,30,12,14,0
2716,1,2024-09-16,52,20,8,9,0
2787,1,2024-09-16,77,40,16,14,0
3141,1,2024-09-16,91,30,12,24,0
3475,1,2024-09-16,179,75,30,10,0
2859,1,2024-09-16,76,20,8,13,0
3303,1,2024-09-16,183,30,12,4,0
2595,1,2024-09-16,152,40,16,0,0
3449,1,2024-09-16,87,30,12,16,100
2540,1,2024-09-16,266,40,16,20,0
2820,1,2024-09-16,81,20,8,0,0
3625,1,2024-09-16,94,75,30,47,0
3563,1,2024-09-16,240,75,30,4,150
3349,1,2024-09-16,166,50,20,11,0
2986,1,2024-09-16,45,30,12,7,0
3775,1,2024-09-16,125,50,20,16,0
2592,1,2024-09-16,43,30,12,17,0
3394,1,2024-09-16,95,20,8,8,300
2095,1,2024-09-16,21,40,16,0,0
2367,1,2024-09-16,91,20,8,27,50
2368,1,2024-09-16,62,20,8,34,0
3606,1,2024-09-16,184,75,30,3,0
2738,1,2024-09-16,92,30,12,3,300
3497,1,2024-09-16,185,100,40,2,0
3643,1,2024-09-16,71,20,8,5,300
2337,1,2024-09-16,100,50,20,6,0
2260,1,2024-09-16,112,30,12,9,50
2349,1,2024-09-16,25,50,20,0,0
3760,1,2024-09-16,67,20,8,11,0
3172,1,2024-09-16,90,30,12,20,0
3472,1,2024-09-16,110,50,20,11,0
2683,1,2024-09-16,79,40,16,9,0
3023,1,2024-09-16,97,20,8,15,50
2674,1,2024-09-16,71,30,12,9,0
3327,1,2024-09-16,87,40,16,21,0
3500,1,2024-09-16,115,30,12,15,0
3074,1,2024-09-16,214,40,16,8,0
2827,1,2024-09-16,176,50,20,5,0
3174,1,2024-09-16,174,40,16,9,0
2652,1,2024-09-16,37,30,12,3,0
2506,1,2024-09-16,38,75,30,10,0
2088,1,2024-09-16,110,40,16,7,0
2411,1,2024-09-16,70,30,12,6,0
3450,1,2024-09-16,113,50,20,6,0
2642,1,2024-09-16,221,75,30,15,0
2945,1,2024-09-16,55,50,20,0,0
2831,1,2024-09-16,85,40,16,5,0
2512,1,2024-09-16,343,75,30,13,0
3167,1,2024-09-16,177,40,16,4,0
2882,1,2024-09-16,233,75,30,1,100
2038,1,2024-09-16,194,100,40,33,0
2870,1,2024-09-16,149,40,16,5,0
3534,1,2024-09-16,155,30,12,17,0
3446,1,2024-09-16,171,40,16,21,0
3543,1,2024-09-16,35,50,20,10,0
2902,1,2024-09-16,71,20,8,17,0
2536,1,2024-09-16,106,40,16,15,0
3510,1,2024-09-16,61,30,12,17,0
2971,1,2024-09-16,96,30,12,9,0
2849,1,2024-09-16,87,50,20,2,0
3664,1,2024-09-16,209,100,40,8,0
3574,1,2024-09-16,80,20,8,20,0
3158,1,2024-09-16,208,50,20,10,0
3160,1,2024-09-16,134,30,12,29,0
2017,1,2024-09-16,231,100,40,12,0
2048,1,2024-09-16,59,20,8,5,0
3356,1,2024-09-16,275,50,20,7,0
2941,1,2024-09-16,165,50,20,2,0
3800,1,2024-09-16,25,40,16,18,0
2251,1,2024-09-16,0,40,16,7,0
2427,1,2024-09-16,78,30,12,9,0
2852,1,2024-09-16,105,30,12,3,0
3710,1,2024-09-16,231,40,16,4,0
2091,1,2024-09-16,233,40,16,5,150
2138,1,2024-09-16,248,40,16,10,0
3403,1,2024-09-16,52,30,12,9,0
2250,1,2024-09-16,186,50,20,11,0
3615,1,2024-09-16,29,20,8,9,0
2409,1,2024-09-16,176,40,16,29,0
3741,1,2024-09-16,26,50,20,44,0
3331,1,2024-09-16,220,40,16,49,0
2845,1,2024-09-16,201,75,30,30,0
3422,1,2024-09-16,114,50,20,4,0
3684,1,2024-09-16,58,40,16,6,0
2291,1,2024-09-16,27,30,12,3,0
3819,1,2024-09-16,43,50,20,20,0
3529,1,2024-09-16,142,40,16,50,0
2084,1,2024-09-16,238,75,30,11,0
3732,1,2024-09-16,184,40,16,9,0
2869,1,2024-09-16,272,75,30,19,200
2541,1,2024-09-16,138,30,12,15,0
3829,1,2024-09-16,127,75,30,4,0
3431,1,2024-09-16,164,40,16,22,0
3665,1,2024-09-16,92,30,12,24,100
3066,1,2024-09-16,0,30,12,62,0
2379,1,2024-09-16,220,75,30,2,0
2130,1,2024-09-16,51,20,8,2,0
3824,1,2024-09-16,91,30,12,37,0
2877,1,2024-09-16,193,50,20,9,0
3653,1,2024-09-16,133,40,16,8,100
3522,1,2024-09-16,145,75,30,18,300
3750,1,2024-09-16,106,75,30,3,0
3114,1,2024-09-16,102,40,16,14,0
3130,1,2024-09-16,116,30,12,8,0
3037,1,2024-09-16,33,40,16,22,0
3635,1,2024-09-16,131,30,12,6,0
2346,1,2024-09-16,249,50,20,24,0
2406,1,2024-09-16,205,50,20,16,0
3723,1,2024-09-16,98,30,12,4,0
3087,1,2024-09-16,149,40,16,0,0
2434,1,2024-09-16,80,30,12,12,0
2698,1,2024-09-16,54,30,12,28,300
2064,1,2024-09-16,166,50,20,2,0
2465,1,2024-09-16,315,75,30,14,100
2860,1,2024-09-16,168,30,12,7,0
2559,1,2024-09-16,313,100,40,18,0
2933,1,2024-09-16,82,20,8,6,0
3237,1,2024-09-16,104,30,12,2,0
3155,1,2024-09-16,17,30,12,10,0
2276,1,2024-09-16,195,75,30,15,0
2793,1,2024-09-16,37,50,20,49,0
3008,1,2024-09-16,455,100,40,28,0
2985,1,2024-09-16,203,50,20,11,200
2637,1,2024-09-16,213,40,16,22,0
3315,1,2024-09-16,47,20,8,14,150
3789,1,2024-09-16,273,100,40,23,0
2348,1,2024-09-16,198,40,16,7,0
2707,1,2024-09-16,93,30,12,12,200
3498,1,2024-09-16,105,30,12,23,300
3675,1,2024-09-16,111,40,16,6,0
2529,1,2024-09-16,313,75,30,6,150
3658,1,2024-09-16,428,75,30,17,0
3140,1,2024-09-16,150,30,12,4,0
3844,1,2024-09-16,20,30,12,30,0
2110,1,2024-09-16,167,40,16,17,0
2524,1,2024-09-16,175,40,16,31,0
3350,1,2024-09-16,191,40,16,43,0
2987,1,2024-09-16,120,50,20,1,0
3268,1,2024-09-16,226,40,16,32,0
2470,1,2024-09-16,31,20,8,4,100
2320,1,2024-09-16,94,30,12,21,0
2627,1,2024-09-16,169,50,20,25,0
2519,1,2024-09-16,79,30,12,13,0
3257,1,2024-09-16,82,40,16,2,0
3845,1,2024-09-16,133,40,16,63,0
2377,1,2024-09-16,166,40,16,21,0
3736,1,2024-09-16,331,100,40,27,0
2164,1,2024-09-16,41,30,12,14,50
2097,1,2024-09-16,66,30,12,20,0
3197,1,2024-09-16,94,30,12,11,0
2673,1,2024-09-16,187,40,16,11,0
2457,1,2024-09-16,81,50,20,19,300
2865,1,2024-09-16,242,50,20,74,0
2509,1,2024-09-16,398,75,30,12,0
2644,1,2024-09-16,0,75,30,79,50
2801,1,2024-09-16,69,20,8,7,0
3363,1,2024-09-16,102,30,12,3,0
2031,1,2024-09-16,71,30,12,0,0
3832,1,2024-09-16,38,30,12,13,0
2399,1,2024-09-16,155,50,20,15,0
3120,1,2024-09-16,103,20,8,20,0
2691,1,2024-09-16,150,30,12,5,0
2041,1,2024-09-16,150,30,12,19,0
2837,1,2024-09-16,151,30,12,3,200
3378,1,2024-09-16,0,30,12,1,0
2635,1,2024-09-16,72,30,12,79,50
2936,1,2024-09-16,111,40,16,20,100
3142,1,2024-09-16,47,30,12,6,0
2287,1,2024-09-16,29,20,8,20,0
2191,1,2024-09-16,106,20,8,2,0
2067,1,2024-09-16,61,30,12,7,0
2687,1,2024-09-16,0,30,12,6,50
3384,1,2024-09-16,140,50,20,4,0
3785,1,2024-09-16,124,30,12,12,200
2376,1,2024-09-16,261,75,30,2,0
2680,1,2024-09-16,74,30,12,6,300
3096,1,2024-09-16,158,50,20,11,0
2366,1,2024-09-16,67,40,16,14,50
3438,1,2024-09-16,57,20,8,22,0
2499,1,2024-09-16,54,40,16,7,0
2709,1,2024-09-16,37,20,8,24,0
3557,1,2024-09-16,67,40,16,59,0
3391,1,2024-09-16,87,30,12,0,0
3668,1,2024-09-16,153,50,20,0,0
3153,1,2024-09-16,34,20,8,6,50
3686,1,2024-09-16,100,40,16,21,0
2854,1,2024-09-16,90,20,8,11,0
2792,1,2024-09-16,69,30,12,18,0
3109,1,2024-09-16,84,20,8,12,50
3729,1,2024-09-16,69,75,30,14,0
2579,1,2024-09-16,128,75,30,39,0
3026,1,2024-09-16,184,30,12,9,0
3002,1,2024-09-16,109,50,20,29,0
3538,1,2024-09-16,164,40,16,5,0
2886,1,2024-09-16,56,50,20,5,200
3054,1,2024-09-16,67,20,8,24,200
3163,1,2024-09-16,94,40,16,3,0
2003,1,2024-09-16,248,75,30,2,200
3018,1,2024-09-16,63,20,8,4,0
3745,1,2024-09-16,69,40,16,14,0
3185,1,2024-09-16,50,50,20,2,0
3227,1,2024-09-16,99,40,16,3,0
2451,1,2024-09-16,64,40,16,4,200
3528,1,2024-09-16,162,50,20,25,0
3656,1,2024-09-16,144,40,16,0,200
3536,1,2024-09-16,146,50,20,13,0
2236,1,2024-09-16,375,100,40,17,0
3818,1,2024-09-16,55,40,16,6,0
3573,1,2024-09-16,419,75,30,7,0
2248,1,2024-09-16,423,50,20,11,50
3125,1,2024-09-16,202,50,20,32,0
3118,1,2024-09-16,205,50,20,10,300
3652,1,2024-09-16,105,40,16,1,0
3810,1,2024-09-16,492,100,40,13,0
3029,1,2024-09-16,84,20,8,6,300
3428,1,2024-09-16,78,30,12,8,0
2203,1,2024-09-16,40,20,8,4,0
2947,1,2024-09-16,90,20,8,7,0
2167,1,2024-09-16,62,20,8,8,0
2071,1,2024-09-16,24,20,8,33,0
2197,1,2024-09-16,138,50,20,12,0
2252,1,2024-09-16,100,40,16,18,0
3325,1,2024-09-16,77,30,12,4,0
2385,1,2024-09-16,141,30,12,46,0
2408,1,2024-09-16,66,20,8,24,0
3184,1,2024-09-16,119,30,12,1,0
2285,1,2024-09-16,174,40,16,13,0
2389,1,2024-09-16,77,20,8,2,0
2881,1,2024-09-16,78,50,20,14,0
2415,1,2024-09-16,196,30,12,3,0
2782,1,2024-09-16,262,100,40,21,0
3846,1,2024-09-16,78,30,12,10,0
2798,1,2024-09-16,170,50,20,11,0
2903,1,2024-09-16,130,75,30,0,0
2925,1,2024-09-16,106,30,12,14,0
2438,1,2024-09-16,227,50,20,0,0
2154,1,2024-09-16,57,40,16,29,0
3520,1,2024-09-16,189,30,12,13,0
2931,1,2024-09-16,254,100,40,3,0
3609,1,2024-09-16,109,30,12,15,0
2899,1,2024-09-16,204,40,16,28,0
3309,1,2024-09-16,109,100,40,4,0
2209,1,2024-09-16,170,75,30,21,0
3704,1,2024-09-16,110,40,16,5,0
3269,1,2024-09-16,24,30,12,9,0
2907,1,2024-09-16,58,50,20,19,0
2924,1,2024-09-16,199,75,30,2,0
3047,1,2024-09-16,43,30,12,3,0
3621,1,2024-09-16,69,30,12,4,300
3377,1,2024-09-16,261,50,20,0,0
3650,1,2024-09-16,34,75,30,27,0
3212,1,2024-09-16,40,50,20,8,0
2741,1,2024-09-16,63,30,12,15,0
2554,1,2024-09-16,377,100,40,20,0
2693,1,2024-09-16,121,40,16,25,0
3041,1,2024-09-16,82,30,12,26,50
3057,1,2024-09-16,158,50,20,1,0
3252,1,2024-09-16,82,30,12,25,0
3734,1,2024-09-16,131,40,16,2,0
3263,1,2024-09-16,252,50,20,0,50
2781,1,2024-09-16,91,40,16,12,0
3022,1,2024-09-16,128,30,12,11,0
3367,1,2024-09-16,94,30,12,20,0
3441,1,2024-09-16,81,40,16,12,0
2257,1,2024-09-16,105,40,16,23,0
3545,1,2024-09-16,346,100,40,0,0
2210,1,2024-09-16,114,30,12,13,0
2011,1,2024-09-16,164,30,12,25,0
2884,1,2024-09-16,114,50,20,2,0
2728,1,2024-09-16,139,30,12,35,0
2649,1,2024-09-16,85,30,12,32,0
2035,1,2024-09-16,194,40,16,12,0
3082,1,2024-09-16,27,40,16,14,200
2023,1,2024-09-16,198,50,20,11,0
2015,1,2024-09-16,11,20,8,21,0
3834,1,2024-09-16,343,100,40,18,0
3412,1,2024-09-16,220,40,16,24,0
3362,1,2024-09-16,149,50,20,6,200
3270,1,2024-09-16,204,40,16,4,0
2375,1,2024-09-16,128,50,20,3,0
3112,1,2024-09-16,158,100,40,21,100
2866,1,2024-09-16,175,40,16,16,0
3730,1,2024-09-16,90,20,8,2,0
2779,1,2024-09-16,148,40,16,0,0
2343,1,2024-09-16,84,30,12,44,0
2790,1,2024-09-16,74,30,12,9,0
3416,1,2024-09-16,24,20,8,6,0
3817,1,2024-09-16,153,50,20,0,0
3718,1,2024-09-16,104,30,12,4,0
2648,1,2024-09-16,153,40,16,11,0
3307,1,2024-09-16,73,20,8,6,0
3595,1,2024-09-16,150,40,16,27,0
3106,1,2024-09-16,328,75,30,1,0
3738,1,2024-09-16,143,30,12,5,0
2104,1,2024-09-16,0,50,20,4,150
3494,1,2024-09-16,126,40,16,12,0
2321,1,2024-09-16,176,50,20,37,50
2165,1,2024-09-16,188,50,20,1,0
3676,1,2024-09-16,0,50,20,35,0
2223,1,2024-09-16,0,75,30,0,0
3380,1,2024-09-16,0,30,12,10,0
2212,1,2024-09-16,65,20,8,5,0
2661,1,2024-09-16,178,40,16,8,0
3535,1,2024-09-16,178,40,16,10,0
2140,1,2024-09-16,12,30,12,74,0
2807,1,2024-09-16,77,40,16,12,0
3296,1,2024-09-16,224,75,30,21,0
3346,1,2024-09-16,80,30,12,8,0
3816,1,2024-09-16,85,40,16,8,0
2641,1,2024-09-16,54,30,12,17,0
2108,1,2024-09-16,227,75,30,13,0
3437,1,2024-09-16,219,100,40,3,0
2993,1,2024-09-16,13,20,8,7,0
2791,1,2024-09-16,73,20,8,13,0
2190,1,2024-09-16,549,75,30,80,200
3837,1,2024-09-16,50,40,16,7,0
3456,1,2024-09-16,0,50,20,1,0
2991,1,2024-09-16,79,40,16,3,0
3360,1,2024-09-16,81,30,12,4,0
2710,1,2024-09-16,61,30,12,23,0
2347,1,2024-09-16,76,50,20,9,150
2643,1,2024-09-16,127,40,16,23,0
2441,1,2024-09-16,190,40,16,4,0
2145,1,2024-09-16,84,20,8,22,0
2161,1,2024-09-16,190,75,30,30,0
3347,1,2024-09-16,180,50,20,57,0
2727,1,2024-09-16,124,40,16,2,0
3677,1,2024-09-16,158,40,16,9,0
3617,1,2024-09-16,82,75,30,7,0
2098,1,2024-09-16,105,30,12,23,0
2752,1,2024-09-16,66,40,16,37,0
3466,1,2024-09-16,89,40,16,14,0
2555,1,2024-09-16,75,40,16,29,0
3260,1,2024-09-16,111,30,12,31,0
2624,1,2024-09-16,144,30,12,7,0
3146,1,2024-09-16,83,20,8,4,0
3286,1,2024-09-16,0,40,16,3,0
3843,1,2024-09-16,83,20,8,7,200
2650,1,2024-09-16,77,20,8,2,0
2658,1,2024-09-16,375,100,40,0,100
2601,1,2024-09-16,131,40,16,11,0
2189,1,2024-09-16,117,40,16,0,0
3407,1,2024-09-16,30,30,12,10,0
3038,1,2024-09-16,151,50,20,5,0
2292,1,2024-09-16,51,20,8,11,0
3693,1,2024-09-16,68,30,12,37,0
2336,1,2024-09-16,495,75,30,12,0
2962,1,2024-09-16,238,50,20,3,0
2626,1,2024-09-16,165,30,12,27,0
3079,1,2024-09-16,126,30,12,0,0
3165,1,2024-09-16,53,30,12,9,300
2430,1,2024-09-16,152,75,30,3,0
2485,1,2024-09-16,196,50,20,33,0
3642,1,2024-09-16,144,30,12,8,0
2955,1,2024-09-16,20,30,12,22,0
2143,1,2024-09-16,167,40,16,23,50
2258,1,2024-09-16,192,50,20,9,150
3594,1,2024-09-16,3,100,40,0,100
2734,1,2024-09-16,193,40,16,40,0
2713,1,2024-09-16,220,40,16,2,0
3318,1,2024-09-16,95,75,30,20,0
2978,1,2024-09-16,22,100,40,19,0
3053,1,2024-09-16,188,40,16,40,150
3512,1,2024-09-16,79,30,12,25,0
3148,1,2024-09-16,206,50,20,14,0
3716,1,2024-09-16,19,30,12,28,0
2426,1,2024-09-16,38,20,8,23,0
3207,1,2024-09-16,97,20,8,8,0
2663,1,2024-09-16,134,20,8,28,0
2759,1,2024-09-16,243,75,30,16,0
2553,1,2024-09-16,169,50,20,28,200
3727,1,2024-09-16,80,20,8,17,50
2469,1,2024-09-16,94,40,16,46,0
2970,1,2024-09-16,51,20,8,11,0
2610,1,2024-09-16,59,40,16,3,0
2662,1,2024-09-16,436,75,30,5,0
2134,1,2024-09-16,248,75,30,4,0
2765,1,2024-09-16,131,50,20,82,0
2416,1,2024-09-16,110,40,16,25,100
3561,1,2024-09-16,102,30,12,5,0
2549,1,2024-09-16,35,30,12,8,0
3425,1,2024-09-16,89,40,16,9,150
3661,1,2024-09-16,67,75,30,22,0
2089,1,2024-09-16,20,20,8,11,0
3294,1,2024-09-16,179,40,16,3,0
3546,1,2024-09-16,41,50,20,3,0
3833,1,2024-09-16,134,30,12,6,0
3302,1,2024-09-16,489,100,40,10,0
2072,1,2024-09-16,261,75,30,7,0
2701,1,2024-09-16,264,75,30,26,0
2395,1,2024-09-16,129,50,20,4,0
2911,1,2024-09-16,120,50,20,2,0
2754,1,2024-09-16,110,40,16,65,0
2516,1,2024-09-16,78,75,30,53,0
3411,1,2024-09-16,215,75,30,22,200
2784,1,2024-09-16,163,50,20,34,0
3311,1,2024-09-16,30,20,8,3,0
2609,1,2024-09-16,117,30,12,19,0
2425,1,2024-09-16,50,20,8,1,50
3591,1,2024-09-16,103,30,12,15,0
2979,1,2024-09-16,39,30,12,5,0
3332,1,2024-09-16,31,20,8,6,0
2172,1,2024-09-16,85,50,20,33,0
3405,1,2024-09-16,199,50,20,1,0
2999,1,2024-09-16,97,30,12,14,0
2369,1,2024-09-16,85,75,30,6,0
3742,1,2024-09-16,248,40,16,0,0
3369,1,2024-09-16,31,30,12,23,0
2597,1,2024-09-16,69,30,12,36,0
2835,1,2024-09-16,53,20,8,3,0
2374,1,2024-09-16,150,75,30,0,0
3292,1,2024-09-16,49,20,8,14,150
2275,1,2024-09-16,58,20,8,10,0
3806,1,2024-09-16,160,50,20,4,0
3549,1,2024-09-16,139,40,16,4,200
2074,1,2024-09-16,57,20,8,20,0
2455,1,2024-09-16,63,20,8,3,150
3173,1,2024-09-16,53,40,16,21,0
2229,1,2024-09-16,99,30,12,22,0
3258,1,2024-09-16,345,75,30,46,0
2122,1,2024-09-16,72,20,8,7,0
2795,1,2024-09-16,130,30,12,29,0
2342,1,2024-09-16,85,75,30,0,0
2842,1,2024-09-16,101,30,12,1,0
2800,1,2024-09-16,150,50,20,28,0
3672,1,2024-09-16,150,30,12,14,0
3588,1,2024-09-16,187,50,20,4,0
3451,1,2024-09-16,149,30,12,19,0
2811,1,2024-09-16,148,50,20,35,0
2858,1,2024-09-16,479,75,30,4,0
3508,1,2024-09-16,124,50,20,9,0
2851,1,2024-09-16,205,50,20,20,0
3711,1,2024-09-16,40,40,16,6,0
2923,1,2024-09-16,119,20,8,11,0
2544,1,2024-09-16,299,100,40,13,0
3527,1,2024-09-16,56,30,12,14,0
2617,1,2024-09-16,179,50,20,2,0
3688,1,2024-09-16,245,75,30,9,0
2654,1,2024-09-16,68,30,12,46,0
3511,1,2024-09-16,47,30,12,6,0
3471,1,2024-09-16,218,40,16,9,0
2603,1,2024-09-16,3,20,8,9,0
2382,1,2024-09-16,45,40,16,2,0
3757,1,2024-09-16,162,50,20,1,150
3159,1,2024-09-16,98,30,12,29,0
3599,1,2024-09-16,42,20,8,28,0
3239,1,2024-09-16,128,75,30,3,0
3443,1,2024-09-16,127,40,16,6,0
3259,1,2024-09-16,182,75,30,35,0
2162,1,2024-09-16,160,50,20,14,0
3036,1,2024-09-16,0,50,20,4,0
2916,1,2024-09-16,79,40,16,25,0
3467,1,2024-09-16,119,50,20,23,300
2542,1,2024-09-16,45,30,12,2,200
2350,1,2024-09-16,140,30,12,2,0
2815,1,2024-09-16,312,75,30,18,100
2240,1,2024-09-16,132,30,12,1,0
3241,1,2024-09-16,261,75,30,32,0
2105,1,2024-09-16,203,50,20,2,150
2402,1,2024-09-16,100,30,12,15,150
2398,1,2024-09-16,115,30,12,26,0
2174,1,2024-09-16,97,30,12,3,0
2242,1,2024-09-16,95,30,12,5,50
3812,1,2024-09-16,86,20,8,20,0
3479,1,2024-09-16,138,75,30,15,0
2384,1,2024-09-16,81,30,12,5,0
2090,1,2024-09-16,107,40,16,6,0
2853,1,2024-09-16,55,20,8,3,50
2449,1,2024-09-16,125,30,12,16,0
3413,1,2024-09-16,123,50,20,0,0
2885,1,2024-09-16,92,30,12,15,0
2245,1,2024-09-16,1,20,8,3,0
3669,1,2024-09-16,175,50,20,5,0
3017,1,2024-09-16,20,20,8,16,0
3815,1,2024-09-16,89,30,12,47,0
3440,1,2024-09-16,115,30,12,2,200
3624,1,2024-09-16,355,100,40,33,0
2471,1,2024-09-16,33,20,8,1,0
3489,1,2024-09-16,179,40,16,24,0
2187,1,2024-09-16,57,20,8,15,0
3630,1,2024-09-16,156,50,20,16,50
3827,1,2024-09-16,59,30,12,1,0
2515,1,2024-09-16,82,30,12,4,0
3842,1,2024-09-16,35,20,8,58,0
3807,1,2024-09-16,134,40,16,64,0
2139,1,2024-09-16,43,30,12,6,0
3651,1,2024-09-16,47,50,20,30,0
2135,1,2024-09-16,79,30,12,3,0
2424,1,2024-09-16,199,50,20,7,0
2278,1,2024-09-16,199,50,20,4,0
3826,1,2024-09-16,118,40,16,17,0
3368,1,2024-09-16,25,50,20,11,0
3618,1,2024-09-16,3,30,12,1,0
3516,1,2024-09-16,179,50,20,14,0
2951,1,2024-09-16,250,40,16,1,0
2706,1,2024-09-16,97,30,12,28,0
2477,1,2024-09-16,94,100,40,5,100
3478,1,2024-09-16,146,40,16,17,0
2082,1,2024-09-16,157,75,30,7,0
2152,1,2024-09-16,273,50,20,2,0
3476,1,2024-09-16,99,40,16,13,0
3156,1,2024-09-16,138,30,12,13,0
2224,1,2024-09-16,174,50,20,16,0
2007,1,2024-09-16,0,40,16,30,0
2872,1,2024-09-16,69,30,12,11,0
3585,1,2024-09-16,52,20,8,19,0
3645,1,2024-09-16,109,40,16,3,0
2651,1,2024-09-16,77,30,12,7,0
2586,1,2024-09-16,202,50,20,5,0
2364,1,2024-09-16,6,30,12,25,0
2300,1,2024-09-16,38,20,8,22,0
2205,1,2024-09-16,266,100,40,10,0
3612,1,2024-09-16,59,30,12,10,0
3067,1,2024-09-16,0,40,16,16,0
3499,1,2024-09-16,287,100,40,3,0
3486,1,2024-09-16,61,20,8,13,0
3283,1,2024-09-16,72,40,16,0,0
3772,1,2024-09-16,44,20,8,22,0
2737,1,2024-09-16,169,50,20,92,0
2864,1,2024-09-16,132,40,16,4,0
3089,1,2024-09-16,105,40,16,15,0
2397,1,2024-09-16,124,30,12,35,0
3406,1,2024-09-16,165,50,20,8,0
2362,1,2024-09-16,211,50,20,50,0
3028,1,2024-09-16,53,20,8,26,0
3417,1,2024-09-16,186,50,20,29,0
3220,1,2024-09-16,102,50,20,29,0
2503,1,2024-09-16,152,40,16,0,200
3223,1,2024-09-16,115,30,12,12,0
2563,1,2024-09-16,4,20,8,10,50
3081,1,2024-09-16,211,50,20,5,0
2198,1,2024-09-16,133,50,20,1,0
3374,1,2024-09-16,125,40,16,3,0
2414,1,2024-09-16,510,100,40,20,0
2266,1,2024-09-16,135,30,12,1,0
3330,1,2024-09-16,79,20,8,2,0
3209,1,2024-09-16,150,40,16,19,0
3490,1,2024-09-16,198,75,30,14,0
3135,1,2024-09-16,134,40,16,32,150
2973,1,2024-09-16,455,75,30,13,100
3358,1,2024-09-16,109,40,16,1,0
3093,1,2024-09-16,28,50,20,34,0
2281,1,2024-09-16,0,100,40,0,0
3681,1,2024-09-16,26,30,12,9,0
3211,1,2024-09-16,-10,30,12,24,0
3749,1,2024-09-16,291,75,30,10,0
3006,1,2024-09-16,107,75,30,4,0
3379,1,2024-09-16,98,20,8,5,300
2975,1,2024-09-16,169,40,16,13,0
2489,1,2024-09-16,151,40,16,10,0
3335,1,2024-09-16,133,40,16,12,0
3477,1,2024-09-16,123,50,20,3,0
3419,1,2024-09-16,103,30,12,0,0
3090,1,2024-09-16,116,50,20,10,0
2317,1,2024-09-16,270,75,30,2,0
2043,1,2024-09-16,23,30,12,1,0
2420,1,2024-09-16,24,30,12,1,0
3691,1,2024-09-16,147,50,20,1,0
3134,1,2024-09-16,58,40,16,30,0
2581,1,2024-09-16,148,100,40,11,0
2954,1,2024-09-16,227,75,30,11,0
3442,1,2024-09-16,111,30,12,1,0
2277,1,2024-09-16,75,50,20,24,0
2577,1,2024-09-16,37,20,8,0,150
2932,1,2024-09-16,141,75,30,5,0
2875,1,2024-09-16,61,20,8,5,0
2437,1,2024-09-16,153,75,30,6,200
2612,1,2024-09-16,17,20,8,12,0
2331,1,2024-09-16,8,20,8,34,0
3256,1,2024-09-16,48,40,16,6,0
3183,1,2024-09-16,232,100,40,19,0
3582,1,2024-09-16,44,20,8,14,0
3232,1,2024-09-16,213,100,40,8,0
3321,1,2024-09-16,45,30,12,1,0
2021,1,2024-09-16,215,50,20,14,0
2431,1,2024-09-16,158,100,40,0,0
3224,1,2024-09-16,83,75,30,18,0
3267,1,2024-09-16,66,50,20,21,0
3744,1,2024-09-16,264,75,30,41,150
2569,1,2024-09-16,150,50,20,3,0
2749,1,2024-09-16,88,20,8,12,0
3031,1,2024-09-16,116,40,16,4,0
2521,1,2024-09-16,0,75,30,3,0
3341,1,2024-09-16,0,20,8,4,0
2836,1,2024-09-16,141,30,12,5,0
3592,1,2024-09-16,54,30,12,8,0
2733,1,2024-09-16,57,30,12,5,0
3774,1,2024-09-16,102,40,16,20,0
2354,1,2024-09-16,11,50,20,31,0
3196,1,2024-09-16,184,50,20,26,0
3124,1,2024-09-16,120,50,20,22,0
3797,1,2024-09-16,0,50,20,1,0
2901,1,2024-09-16,157,75,30,4,0
3052,1,2024-09-16,127,40,16,26,0
2129,1,2024-09-16,150,30,12,15,200
3068,1,2024-09-16,57,30,12,8,0
3801,1,2024-09-16,42,30,12,0,0
