linea_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,total_linea
9017627,5006493,2087,3,5.2,0.0,15.6
9017628,5006493,2243,5,9.41,0.0,47.05
9017629,5006494,2077,2,10.71,10.0,19.28
9017630,5006494,2242,2,24.56,0.0,49.12
9017631,5006495,2575,3,19.58,0.0,58.74
9017632,5006495,2127,3,5.68,20.0,13.63
9017633,5006496,2806,1,24.16,0.0,24.16
9017634,5006496,2072,1,1.36,0.0,1.36
9017635,5006497,2207,2,1.77,5.0,3.36
9017636,5006498,2354,3,10.62,15.0,27.08
9017637,5006498,2299,2,1.73,0.0,3.46
9017638,5006499,2072,3,1.36,5.0,3.88
9017639,5006499,2191,3,2.7,10.0,7.29
9017640,5006499,2042,4,4.67,0.0,18.68
9017641,5006500,2068,1,4.98,0.0,4.98
9017642,5006501,2301,1,22.03,0.0,22.03
9017643,5006502,3796,1,24.8,25.0,18.6
9017644,5006502,2050,2,1.68,0.0,3.36
9017645,5006502,2365,3,0.89,10.0,2.4
9017646,5006503,2123,1,21.4,0.0,21.4
9017647,5006504,2278,1,1.34,0.0,1.34
9017648,5006504,2150,1,20.36,0.0,20.36
9017649,5006504,2310,4,20.48,0.0,81.92
9017650,5006505,2349,1,6.55,0.0,6.55
9017651,5006506,2268,3,15.97,15.0,40.72
9017652,5006507,2221,2,23.07,0.0,46.14
9017653,5006508,2360,2,12.24,0.0,24.48
9017654,5006509,2519,6,3.44,0.0,20.64
9017655,5006509,2968,1,8.12,20.0,6.5
9017656,5006509,2121,2,13.78,0.0,27.56
9017657,5006509,2231,1,17.87,15.0,15.19
9017658,5006510,2102,1,16.66,0.0,16.66
9017659,5006510,2144,2,6.14,0.0,12.28
9017660,5006510,3061,2,2.76,20.0,4.42
9017661,5006510,2095,1,7.18,0.0,7.18
9017662,5006510,2256,1,22.67,0.0,22.67
9017663,5006511,2013,2,6.29,0.0,12.58
9017664,5006511,2027,3,9.77,0.0,29.31
9017665,5006511,2118,2,18.71,10.0,33.68
9017666,5006511,2125,2,21.08,5.0,40.05
9017667,5006512,3839,2,1.99,0.0,3.98
9017668,5006512,2237,1,21.66,0.0,21.66
9017669,5006512,2028,3,15.93,5.0,45.4
9017670,5006512,3415,1,20.5,5.0,19.47
9017671,5006513,2318,6,17.76,0.0,106.56
9017672,5006513,2363,1,8.05,0.0,8.05
9017673,5006514,2205,2,21.52,0.0,43.04
9017674,5006514,2280,3,10.24,0.0,30.72
9017675,5006515,2011,1,15.76,0.0,15.76
9017676,5006515,2112,1,5.99,0.0,5.99
9017677,5006515,2139,1,12.6,0.0,12.6
9017678,5006515,2326,6,22.86,15.0,116.59
9017679,5006515,2369,2,21.05,15.0,35.79
9017680,5006515,2357,1,20.23,5.0,19.22
9017681,5006516,2186,2,14.5,10.0,26.1
9017682,5006516,2293,1,21.13,5.0,20.07
9017683,5006517,2147,1,24.36,0.0,24.36
9017684,5006518,3523,1,16.64,0.0,16.64
9017685,5006519,2123,3,21.4,10.0,57.78
9017686,5006520,2806,1,24.16,15.0,20.54
9017687,5006521,3465,3,2.78,0.0,8.34
9017688,5006521,2165,1,16.6,15.0,14.11
9017689,5006522,2122,2,21.48,5.0,40.81
9017690,5006522,2115,3,5.85,0.0,17.55
9017691,5006522,2004,2,15.33,0.0,30.66
9017692,5006523,2164,2,11.63,10.0,20.93
9017693,5006523,2329,1,21.34,0.0,21.34
9017694,5006523,2122,5,21.48,0.0,107.4
9017695,5006524,2748,2,13.17,0.0,26.34
9017696,5006524,2028,3,15.93,0.0,47.79
9017697,5006524,2155,4,17.81,10.0,64.12
9017698,5006525,2168,2,14.02,5.0,26.64
9017699,5006525,2247,1,12.95,20.0,10.36
9017700,5006525,2114,1,6.47,0.0,6.47
9017701,5006525,2056,2,10.74,15.0,18.26
9017702,5006525,2110,1,11.88,5.0,11.29
9017703,5006526,2335,2,10.42,20.0,16.67
9017704,5006526,2271,1,21.61,10.0,19.45
9017705,5006526,2342,1,14.18,0.0,14.18
9017706,5006527,2272,2,18.7,15.0,31.79
9017707,5006528,2126,2,2.55,10.0,4.59
9017708,5006529,2108,1,10.79,15.0,9.17
9017709,5006529,2308,1,15.34,5.0,14.57
9017710,5006529,2575,2,19.58,15.0,33.29
9017711,5006529,3025,2,22.62,0.0,45.24
9017712,5006529,2243,2,9.41,0.0,18.82
9017713,5006530,2310,1,20.48,10.0,18.43
9017714,5006531,2173,3,8.95,0.0,26.85
9017715,5006531,2216,1,16.91,0.0,16.91
9017716,5006531,2139,4,12.6,0.0,50.4
9017717,5006532,2013,1,6.29,5.0,5.98
9017718,5006532,3197,1,8.26,10.0,7.43
9017719,5006532,2197,1,16.06,0.0,16.06
9017720,5006532,2031,5,7.29,10.0,32.81
9017721,5006533,2342,2,14.18,0.0,28.36
9017722,5006533,2077,2,10.71,0.0,21.42
9017723,5006534,2033,3,8.41,0.0,25.23
9017724,5006534,2234,4,2.36,0.0,9.44
9017725,5006535,2306,4,9.63,0.0,38.52
9017726,5006535,2192,3,20.84,10.0,56.27
9017727,5006535,2027,3,9.77,20.0,23.45
9017728,5006536,2060,4,3.54,0.0,14.16
9017729,5006536,2035,2,2.94,0.0,5.88
9017730,5006536,2888,1,2.46,15.0,2.09
9017731,5006536,2061,1,7.09,5.0,6.74
9017732,5006536,2607,2,19.44,5.0,36.94
9017733,5006537,2324,1,10.46,15.0,8.89
9017734,5006537,2336,3,16.14,10.0,43.58
9017735,5006537,2264,4,13.32,0.0,53.28
9017736,5006538,2152,1,21.56,0.0,21.56
9017737,5006539,2231,1,17.87,0.0,17.87
9017738,5006540,2079,4,4.27,0.0,17.08
9017739,5006540,2261,1,3.21,0.0,3.21
9017740,5006540,2279,2,17.13,15.0,29.12
9017741,5006541,2225,2,12.39,10.0,22.3
9017742,5006541,2110,1,11.88,0.0,11.88
9017743,5006541,3413,3,17.87,5.0,50.93
9017744,5006541,3131,5,7.23,0.0,36.15
9017745,5006541,2180,3,11.12,0.0,33.36
9017746,5006541,2299,3,1.73,15.0,4.41
9017747,5006541,2256,1,22.67,20.0,18.14
9017748,5006542,2050,1,1.68,0.0,1.68
9017749,5006543,2077,1,10.71,25.0,8.03
9017750,5006543,2189,1,15.7,0.0,15.7
9017751,5006544,2448,1,16.12,0.0,16.12
9017752,5006544,2064,3,14.86,0.0,44.58
9017753,5006544,2278,2,1.34,0.0,2.68
9017754,5006545,2100,3,7.03,0.0,21.09
9017755,5006546,2363,3,8.05,0.0,24.15
9017756,5006546,2054,2,9.46,0.0,18.92
9017757,5006546,2130,6,15.71,0.0,94.26
9017758,5006547,3270,1,6.84,0.0,6.84
9017759,5006547,2113,1,11.65,5.0,11.07
9017760,5006548,2171,3,7.26,0.0,21.78
9017761,5006549,2353,1,14.64,5.0,13.91
9017762,5006550,2293,6,21.13,0.0,126.78
9017763,5006551,3119,2,17.5,0.0,35.0
9017764,5006551,2290,2,4.52,15.0,7.68
9017765,5006552,2830,2,5.55,0.0,11.1
9017766,5006552,2226,4,3.21,0.0,12.84
9017767,5006553,2224,1,22.13,10.0,19.92
9017768,5006554,2263,1,18.09,0.0,18.09
9017769,5006554,2199,3,11.6,0.0,34.8
9017770,5006555,2178,2,16.41,0.0,32.82
9017771,5006555,2136,2,17.82,0.0,35.64
9017772,5006555,2121,4,13.78,0.0,55.12
9017773,5006556,2172,3,7.42,5.0,21.15
9017774,5006556,2138,2,7.32,10.0,13.18
9017775,5006556,3194,1,11.57,0.0,11.57
9017776,5006556,2405,2,24.93,0.0,49.86
9017777,5006557,2218,3,5.98,10.0,16.15
9017778,5006557,2326,1,22.86,20.0,18.29
9017779,5006558,2262,1,3.21,0.0,3.21
9017780,5006559,3696,3,12.5,0.0,37.5
9017781,5006560,2093,1,0.64,0.0,0.64
9017782,5006560,2033,4,8.41,0.0,33.64
9017783,5006560,2100,1,7.03,10.0,6.33
9017784,5006561,2057,2,13.89,0.0,27.78
9017785,5006562,3712,1,6.82,5.0,6.48
9017786,5006563,2079,2,4.27,25.0,6.4
9017787,5006563,2261,2,3.21,0.0,6.42
9017788,5006564,2108,4,10.79,0.0,43.16
9017789,5006564,2132,1,14.67,5.0,13.94
9017790,5006565,2210,1,2.29,5.0,2.18
9017791,5006566,3324,1,2.11,0.0,2.11
9017792,5006566,2281,3,22.87,0.0,68.61
9017793,5006566,2219,1,20.27,0.0,20.27
9017794,5006567,2128,1,12.01,0.0,12.01
9017795,5006568,3541,1,1.8,5.0,1.71
9017796,5006569,2314,4,10.61,10.0,38.2
9017797,5006569,2144,2,6.14,15.0,10.44
9017798,5006569,2236,4,11.86,20.0,37.95
9017799,5006569,2152,2,21.56,0.0,43.12
9017800,5006569,2070,1,5.16,5.0,4.9
9017801,5006569,2104,1,1.43,20.0,1.14
9017802,5006569,2564,2,15.75,0.0,31.5
9017803,5006570,3577,1,7.12,10.0,6.41
9017804,5006570,2314,4,10.61,0.0,42.44
9017805,5006570,2281,3,22.87,0.0,68.61
9017806,5006571,2193,1,20.19,0.0,20.19
9017807,5006572,2117,1,15.5,0.0,15.5
9017808,5006573,3239,3,23.99,0.0,71.97
9017809,5006573,3082,1,12.43,0.0,12.43
9017810,5006574,2104,3,1.43,0.0,4.29
9017811,5006574,2103,5,17.14,5.0,81.41
9017812,5006575,2221,1,23.07,0.0,23.07
9017813,5006575,2360,1,12.24,0.0,12.24
9017814,5006575,2066,5,14.49,0.0,72.45
9017815,5006575,2174,1,24.52,0.0,24.52
9017816,5006575,2387,6,2.63,0.0,15.78
9017817,5006575,2244,1,2.1,15.0,1.78
9017818,5006575,2347,1,24.81,0.0,24.81
9017819,5006576,2271,1,21.61,15.0,18.37
9017820,5006576,2210,1,2.29,10.0,2.06
9017821,5006576,3246,2,18.88,10.0,33.98
9017822,5006577,3000,3,3.29,15.0,8.39
9017823,5006578,2368,2,18.14,10.0,32.65
9017824,5006578,2217,1,24.22,0.0,24.22
9017825,5006578,3783,4,15.64,10.0,56.3
9017826,5006578,3519,3,13.36,10.0,36.07
9017827,5006578,2151,1,15.34,0.0,15.34
9017828,5006578,2028,1,15.93,0.0,15.93
9017829,5006578,2248,1,24.99,0.0,24.99
9017830,5006578,2036,1,14.73,0.0,14.73
9017831,5006579,2350,1,15.56,5.0,14.78
9017832,5006580,2832,1,12.02,0.0,12.02
9017833,5006581,2224,6,22.13,10.0,119.5
9017834,5006581,3158,1,5.19,0.0,5.19
9017835,5006581,2093,3,0.64,0.0,1.92
9017836,5006581,2794,1,4.89,10.0,4.4
9017837,5006581,2037,3,0.89,10.0,2.4
9017838,5006581,2466,1,14.99,10.0,13.49
9017839,5006581,2200,4,22.18,0.0,88.72
9017840,5006581,2012,3,6.44,5.0,18.35
9017841,5006581,2039,1,1.91,15.0,1.62
9017842,5006581,2344,4,23.39,0.0,93.56
9017843,5006582,2113,2,11.65,0.0,23.3
9017844,5006583,2172,1,7.42,0.0,7.42
9017845,5006583,3050,1,13.16,0.0,13.16
9017846,5006584,2094,1,3.08,15.0,2.62
9017847,5006585,2121,1,13.78,0.0,13.78
9017848,5006585,2194,1,24.19,0.0,24.19
9017849,5006585,2314,1,10.61,15.0,9.02
9017850,5006585,2258,1,8.3,0.0,8.3
9017851,5006585,3545,1,7.86,0.0,7.86
9017852,5006585,2848,3,24.75,25.0,55.69
9017853,5006586,3669,1,21.84,5.0,20.75
9017854,5006586,2165,1,16.6,10.0,14.94
9017855,5006587,2041,6,7.91,0.0,47.46
9017856,5006588,2210,1,2.29,15.0,1.95
9017857,5006589,2089,2,2.98,0.0,5.96
9017858,5006589,2241,2,8.37,15.0,14.23
9017859,5006589,2020,1,5.44,0.0,5.44
9017860,5006589,2097,1,22.51,0.0,22.51
9017861,5006590,2136,2,17.82,0.0,35.64
9017862,5006591,2340,2,4.52,0.0,9.04
9017863,5006591,2938,2,9.6,0.0,19.2
9017864,5006592,2583,2,10.59,0.0,21.18
9017865,5006592,2146,1,7.75,20.0,6.2
9017866,5006592,3461,2,6.41,15.0,10.9
9017867,5006592,2167,1,3.46,0.0,3.46
9017868,5006592,2145,1,18.59,0.0,18.59
9017869,5006592,2087,2,5.2,0.0,10.4
9017870,5006593,2961,5,4.48,0.0,22.4
9017871,5006593,2295,6,16.22,5.0,92.45
9017872,5006594,2173,3,8.95,0.0,26.85
9017873,5006594,2347,2,24.81,0.0,49.62
9017874,5006594,2007,1,2.51,20.0,2.01
9017875,5006595,2213,2,22.25,0.0,44.5
9017876,5006595,2615,4,15.85,0.0,63.4
9017877,5006595,2260,2,22.68,0.0,45.36
9017878,5006595,2123,1,21.4,0.0,21.4
9017879,5006595,2102,2,16.66,0.0,33.32
9017880,5006595,2126,1,2.55,0.0,2.55
9017881,5006595,3174,2,20.02,0.0,40.04
9017882,5006595,2121,1,13.78,0.0,13.78
9017883,5006595,2069,3,10.78,0.0,32.34
9017884,5006596,2123,2,21.4,0.0,42.8
9017885,5006597,2172,3,7.42,0.0,22.26
9017886,5006598,2154,2,4.33,0.0,8.66
9017887,5006599,2155,2,17.81,0.0,35.62
9017888,5006600,2261,1,3.21,5.0,3.05
9017889,5006600,2115,1,5.85,0.0,5.85
9017890,5006600,3295,1,12.8,15.0,10.88
9017891,5006600,2061,4,7.09,0.0,28.36
9017892,5006600,2217,3,24.22,0.0,72.66
9017893,5006601,2358,1,10.01,0.0,10.01
9017894,5006602,2626,3,5.0,0.0,15.0
9017895,5006602,3099,3,4.2,0.0,12.6
9017896,5006603,3650,1,7.06,0.0,7.06
9017897,5006603,2321,1,16.56,0.0,16.56
9017898,5006604,2148,1,14.55,0.0,14.55
9017899,5006605,2188,5,20.89,5.0,99.23
9017900,5006605,2325,1,8.36,0.0,8.36
9017901,5006606,2302,1,14.78,0.0,14.78
9017902,5006606,2355,1,14.11,0.0,14.11
9017903,5006606,2239,3,1.88,0.0,5.64
9017904,5006606,2198,2,23.67,0.0,47.34
9017905,5006606,2169,1,12.7,0.0,12.7
9017906,5006606,2326,1,22.86,10.0,20.57
9017907,5006606,2166,4,15.81,0.0,63.24
9017908,5006606,2434,2,14.36,0.0,28.72
9017909,5006607,2249,5,16.71,10.0,75.2
9017910,5006607,2172,1,7.42,0.0,7.42
9017911,5006607,3066,2,1.48,0.0,2.96
9017912,5006608,2127,4,5.68,0.0,22.72
9017913,5006608,2019,1,6.77,10.0,6.09
9017914,5006609,2001,1,8.98,0.0,8.98
9017915,5006610,2294,1,16.44,15.0,13.97
9017916,5006611,2114,2,6.47,0.0,12.94
9017917,5006611,2020,2,5.44,0.0,10.88
9017918,5006611,2186,1,14.5,25.0,10.88
9017919,5006611,2067,5,4.67,10.0,21.02
9017920,5006612,2201,2,5.81,5.0,11.04
9017921,5006613,2211,2,9.82,5.0,18.66
9017922,5006613,2138,1,7.32,0.0,7.32
9017923,5006613,2275,3,8.0,0.0,24.0
9017924,5006613,2130,2,15.71,5.0,29.85
9017925,5006613,3064,1,20.88,20.0,16.7
9017926,5006614,2244,1,2.1,10.0,1.89
9017927,5006615,2141,3,18.13,10.0,48.95
9017928,5006616,2173,3,8.95,0.0,26.85
9017929,5006617,2170,4,11.68,0.0,46.72
9017930,5006618,2102,3,16.66,0.0,49.98
9017931,5006619,2338,2,19.16,0.0,38.32
9017932,5006620,2654,2,5.45,0.0,10.9
9017933,5006621,3650,1,7.06,0.0,7.06
9017934,5006621,2059,2,5.82,0.0,11.64
9017935,5006621,3647,3,9.01,0.0,27.03
9017936,5006621,3581,2,11.22,15.0,19.07
9017937,5006621,3638,3,17.81,0.0,53.43
9017938,5006621,3667,1,13.31,0.0,13.31
9017939,5006621,2227,2,10.17,0.0,20.34
9017940,5006622,3627,1,4.22,10.0,3.8
9017941,5006623,2754,2,23.08,0.0,46.16
9017942,5006624,2016,3,3.11,0.0,9.33
9017943,5006625,2277,4,9.39,5.0,35.68
9017944,5006625,2045,1,5.39,0.0,5.39
9017945,5006626,2629,2,16.94,10.0,30.49
9017946,5006626,2014,1,15.01,15.0,12.76
9017947,5006626,2846,6,16.68,0.0,100.08
9017948,5006626,2215,2,2.77,10.0,4.99
9017949,5006626,2049,2,4.13,0.0,8.26
9017950,5006626,2068,3,4.98,0.0,14.94
9017951,5006626,2251,1,9.42,0.0,9.42
9017952,5006626,2127,2,5.68,0.0,11.36
9017953,5006626,2286,1,11.94,0.0,11.94
9017954,5006627,2014,2,15.01,0.0,30.02
9017955,5006628,2142,1,2.77,0.0,2.77
9017956,5006628,2364,4,22.89,10.0,82.4
9017957,5006629,2157,2,4.56,20.0,7.3
9017958,5006630,2142,1,2.77,0.0,2.77
9017959,5006630,2651,1,11.5,0.0,11.5
9017960,5006631,2080,5,10.53,0.0,52.65
9017961,5006631,2033,3,8.41,0.0,25.23
9017962,5006632,2269,2,5.43,10.0,9.77
9017963,5006633,3448,5,5.85,15.0,24.86
9017964,5006633,2085,1,5.25,0.0,5.25
9017965,5006633,2327,2,19.8,25.0,29.7
9017966,5006633,2365,1,0.89,0.0,0.89
9017967,5006633,2071,3,11.92,25.0,26.82
9017968,5006633,3699,1,24.58,0.0,24.58
9017969,5006633,2309,3,15.04,20.0,36.1
9017970,5006633,2166,3,15.81,0.0,47.43
9017971,5006633,2058,1,15.75,0.0,15.75
9017972,5006634,2304,1,10.3,15.0,8.76
9017973,5006635,2295,5,16.22,15.0,68.93
9017974,5006636,2181,3,8.44,10.0,22.79
9017975,5006637,2326,1,22.86,0.0,22.86
9017976,5006637,2611,3,3.3,0.0,9.9
9017977,5006637,3217,6,20.69,0.0,124.14
9017978,5006638,2055,3,13.03,0.0,39.09
9017979,5006638,2263,2,18.09,10.0,32.56
9017980,5006638,2080,3,10.53,10.0,28.43
9017981,5006639,3559,1,2.15,10.0,1.94
9017982,5006639,2309,1,15.04,5.0,14.29
9017983,5006639,2015,2,10.37,15.0,17.63
9017984,5006639,2309,4,15.04,5.0,57.15
9017985,5006640,2360,1,12.24,5.0,11.63
9017986,5006641,2363,2,8.05,0.0,16.1
9017987,5006642,2197,4,16.06,15.0,54.6
9017988,5006642,2292,1,12.8,5.0,12.16
9017989,5006642,2265,1,10.06,0.0,10.06
9017990,5006643,2102,1,16.66,5.0,15.83
9017991,5006643,2034,1,5.19,0.0,5.19
9017992,5006643,2034,1,5.19,0.0,5.19
9017993,5006643,2863,1,15.91,10.0,14.32
9017994,5006643,2461,3,9.41,5.0,26.82
9017995,5006643,2158,1,11.97,0.0,11.97
9017996,5006644,3708,1,6.84,0.0,6.84
9017997,5006644,2132,1,14.67,25.0,11.0
9017998,5006644,2105,1,9.93,0.0,9.93
9017999,5006645,2170,3,11.68,0.0,35.04
9018000,5006646,2299,2,1.73,0.0,3.46
9018001,5006646,2261,1,3.21,10.0,2.89
9018002,5006646,3500,1,19.42,5.0,18.45
9018003,5006646,3648,1,17.33,0.0,17.33
9018004,5006646,2060,1,3.54,15.0,3.01
9018005,5006646,2037,1,0.89,15.0,0.76
9018006,5006646,2357,2,20.23,0.0,40.46
9018007,5006646,2228,3,19.21,0.0,57.63
9018008,5006646,2175,1,9.95,10.0,8.96
9018009,5006647,2307,6,12.74,0.0,76.44
9018010,5006647,2339,1,2.4,0.0,2.4
9018011,5006648,2600,1,17.41,0.0,17.41
9018012,5006649,3690,3,16.47,20.0,39.53
9018013,5006649,2031,2,7.29,0.0,14.58
9018014,5006649,2161,2,19.19,15.0,32.62
9018015,5006650,2170,2,11.68,20.0,18.69
9018016,5006650,2213,2,22.25,25.0,33.38
9018017,5006650,2194,1,24.19,5.0,22.98
9018018,5006650,2314,3,10.61,25.0,23.87
9018019,5006650,2189,1,15.7,0.0,15.7
9018020,5006650,2107,2,12.91,15.0,21.95
9018021,5006650,2330,3,16.37,5.0,46.65
9018022,5006651,2919,2,20.33,0.0,40.66
9018023,5006651,2051,3,4.12,0.0,12.36
9018024,5006651,2686,2,10.24,0.0,20.48
9018025,5006651,3055,3,14.29,5.0,40.73
9018026,5006652,3491,1,8.76,5.0,8.32
9018027,5006652,2306,2,9.63,5.0,18.3
9018028,5006652,2313,2,1.26,0.0,2.52
9018029,5006652,2153,2,23.71,0.0,47.42
9018030,5006653,3142,6,1.51,10.0,8.15
9018031,5006653,2010,2,1.66,0.0,3.32
9018032,5006653,2368,2,18.14,0.0,36.28
9018033,5006653,2342,2,14.18,0.0,28.36
9018034,5006653,2097,1,22.51,5.0,21.38
9018035,5006653,2216,1,16.91,0.0,16.91
9018036,5006654,2260,3,22.68,0.0,68.04
9018037,5006654,2209,2,16.25,20.0,26.0
9018038,5006655,2154,2,4.33,0.0,8.66
9018039,5006655,2162,1,16.04,5.0,15.24
9018040,5006655,2260,4,22.68,15.0,77.11
9018041,5006655,2117,2,15.5,5.0,29.45
9018042,5006655,2008,4,9.09,20.0,29.09
9018043,5006655,2320,2,23.88,0.0,47.76
9018044,5006655,2165,3,16.6,10.0,44.82
9018045,5006655,2187,2,14.36,15.0,24.41
9018046,5006656,2687,1,12.8,10.0,11.52
9018047,5006657,2146,1,7.75,0.0,7.75
9018048,5006658,2227,1,10.17,20.0,8.14
9018049,5006659,2229,1,13.54,0.0,13.54
9018050,5006659,2223,2,8.84,0.0,17.68
9018051,5006659,2314,3,10.61,5.0,30.24
9018052,5006659,2032,2,4.65,0.0,9.3
9018053,5006660,2177,1,0.87,10.0,0.78
9018054,5006661,2027,1,9.77,5.0,9.28
9018055,5006661,2182,3,4.65,0.0,13.95
9018056,5006662,2738,4,1.69,15.0,5.75
9018057,5006662,2089,1,2.98,5.0,2.83
9018058,5006662,2078,3,14.98,5.0,42.69
9018059,5006662,2125,3,21.08,15.0,53.75
9018060,5006663,2332,2,10.31,15.0,17.53
9018061,5006663,2064,2,14.86,0.0,29.72
9018062,5006663,2267,1,3.76,15.0,3.2
9018063,5006663,2206,2,3.72,10.0,6.7
9018064,5006663,2412,3,20.08,5.0,57.23
9018065,5006664,2191,1,2.7,0.0,2.7
9018066,5006665,2002,1,4.87,0.0,4.87
9018067,5006665,2004,1,15.33,0.0,15.33
9018068,5006666,2030,1,12.43,0.0,12.43
9018069,5006666,2016,1,3.11,0.0,3.11
9018070,5006666,3659,1,0.98,0.0,0.98
9018071,5006666,2084,5,4.98,0.0,24.9
9018072,5006667,2118,6,18.71,5.0,106.65
9018073,5006668,2010,3,1.66,0.0,4.98
9018074,5006669,2327,1,19.8,0.0,19.8
9018075,5006669,2078,2,14.98,10.0,26.96
9018076,5006670,3639,1,21.11,0.0,21.11
9018077,5006671,2212,3,21.38,25.0,48.11
9018078,5006671,3019,2,12.65,0.0,25.3
9018079,5006672,2023,2,4.64,15.0,7.89
9018080,5006673,3461,1,6.41,0.0,6.41
9018081,5006674,2260,1,22.68,0.0,22.68
9018082,5006675,2947,3,0.0,0.0,0.0
9018083,5006676,2030,1,12.43,0.0,12.43
9018084,5006676,3211,4,1.28,0.0,5.12
9018085,5006677,2694,1,19.73,0.0,19.73
9018086,5006677,3227,1,17.97,20.0,14.38
9018087,5006677,2353,1,14.64,0.0,14.64
9018088,5006677,2284,1,17.93,5.0,17.03
9018089,5006678,2803,3,22.1,20.0,53.04
9018090,5006678,2197,1,16.06,0.0,16.06
9018091,5006679,2224,2,22.13,5.0,42.05
9018092,5006679,2329,1,21.34,0.0,21.34
9018093,5006679,2231,2,17.87,5.0,33.95
9018094,5006679,2198,3,23.67,0.0,71.01
9018095,5006680,2192,5,20.84,0.0,104.2
9018096,5006680,3369,3,0.0,0.0,0.0
9018097,5006681,2067,1,4.67,10.0,4.2
9018098,5006682,2659,1,3.77,5.0,3.58
9018099,5006683,2105,1,9.93,0.0,9.93
9018100,5006683,2332,2,10.31,0.0,20.62
9018101,5006683,2327,1,19.8,0.0,19.8
9018102,5006684,2301,1,22.03,0.0,22.03
9018103,5006685,2127,2,5.68,15.0,9.66
9018104,5006685,2073,1,1.47,0.0,1.47
9018105,5006686,2301,3,22.03,0.0,66.09
9018106,5006687,2295,3,16.22,5.0,46.23
9018107,5006687,2174,1,24.52,0.0,24.52
9018108,5006687,2599,1,16.91,0.0,16.91
9018109,5006687,2015,2,10.37,5.0,19.7
9018110,5006688,2335,3,10.42,0.0,31.26
9018111,5006688,2323,4,1.78,5.0,6.76
9018112,5006689,2213,1,22.25,5.0,21.14
9018113,5006689,2234,3,2.36,5.0,6.73
9018114,5006689,2282,1,5.39,5.0,5.12
9018115,5006690,2803,1,22.1,0.0,22.1
9018116,5006691,2210,1,2.29,0.0,2.29
9018117,5006692,2321,1,16.56,5.0,15.73
9018118,5006692,2055,2,13.03,5.0,24.76
9018119,5006692,2099,1,22.08,0.0,22.08
9018120,5006692,2221,4,23.07,10.0,83.05
9018121,5006692,2054,1,9.46,10.0,8.51
9018122,5006693,2058,6,15.75,0.0,94.5
9018123,5006693,2340,2,4.52,5.0,8.59
9018124,5006694,2328,1,23.24,20.0,18.59
9018125,5006694,2349,2,6.55,0.0,13.1
9018126,5006694,2018,1,4.12,15.0,3.5
9018127,5006694,2093,1,0.64,5.0,0.61
9018128,5006694,2066,1,14.49,5.0,13.77
9018129,5006695,2217,2,24.22,0.0,48.44
9018130,5006695,2274,1,15.25,5.0,14.49
9018131,5006695,2289,1,19.3,15.0,16.41
9018132,5006696,2052,3,1.68,0.0,5.04
9018133,5006696,2362,2,10.21,10.0,18.38
9018134,5006696,2102,1,16.66,0.0,16.66
9018135,5006697,2222,2,18.64,0.0,37.28
9018136,5006697,2989,2,20.83,5.0,39.58
9018137,5006697,2144,1,6.14,5.0,5.83
9018138,5006697,3772,1,23.95,0.0,23.95
9018139,5006697,2347,3,24.81,5.0,70.71
9018140,5006697,3376,5,16.23,5.0,77.09
9018141,5006697,2612,3,17.21,0.0,51.63
9018142,5006697,2007,1,2.51,0.0,2.51
9018143,5006697,2213,4,22.25,10.0,80.1
9018144,5006698,2173,1,8.95,0.0,8.95
9018145,5006699,2237,1,21.66,5.0,20.58
9018146,5006700,2018,2,4.12,0.0,8.24
9018147,5006700,2350,2,15.56,10.0,28.01
9018148,5006700,2304,1,10.3,5.0,9.79
9018149,5006700,2175,4,9.95,10.0,35.82
9018150,5006700,2931,4,15.7,10.0,56.52
9018151,5006700,2327,1,19.8,5.0,18.81
9018152,5006701,2074,3,9.75,0.0,29.25
9018153,5006701,2435,1,15.83,0.0,15.83
9018154,5006701,2070,1,5.16,0.0,5.16
9018155,5006701,2094,2,3.08,0.0,6.16
9018156,5006701,2630,3,8.53,10.0,23.03
9018157,5006701,2216,2,16.91,0.0,33.82
9018158,5006702,2209,2,16.25,0.0,32.5
9018159,5006703,2059,2,5.82,5.0,11.06
9018160,5006703,3285,1,22.6,0.0,22.6
9018161,5006703,3406,1,1.86,0.0,1.86
9018162,5006703,2098,1,24.35,10.0,21.92
9018163,5006703,2067,1,4.67,0.0,4.67
9018164,5006703,2262,1,3.21,5.0,3.05
9018165,5006704,2274,2,15.25,0.0,30.5
9018166,5006705,2123,2,21.4,0.0,42.8
9018167,5006705,2089,4,2.98,0.0,11.92
9018168,5006706,3666,2,5.58,0.0,11.16
9018169,5006707,2520,1,3.58,0.0,3.58
9018170,5006707,2713,3,6.61,0.0,19.83
9018171,5006708,2158,1,11.97,20.0,9.58
9018172,5006708,2028,1,15.93,0.0,15.93
9018173,5006708,2027,2,9.77,10.0,17.59
9018174,5006708,2027,1,9.77,0.0,9.77
9018175,5006708,3062,1,19.59,0.0,19.59
9018176,5006708,2341,2,22.51,0.0,45.02
9018177,5006708,2006,2,4.66,15.0,7.92
9018178,5006709,2336,1,16.14,0.0,16.14
9018179,5006709,2015,3,10.37,10.0,28.0
9018180,5006709,2182,4,4.65,0.0,18.6
9018181,5006710,2256,5,22.67,0.0,113.35
9018182,5006710,2232,2,20.87,0.0,41.74
9018183,5006710,2359,2,1.75,0.0,3.5
9018184,5006710,2029,4,11.07,0.0,44.28
